male,height33,gwage33
1,64.173225,3.4000001
1,71.259842,4.75
1,70.078743,5.4242425
1,76.771652,6.5789475
1,68.503937,9.7435894
1,67.716537,6.2222223
1,67.716537,5.3333335
1,68.110237,8.5
1,72.047241,10.869565
1,69.685036,3.5384614
1,73.622047,7.0799999
1,74.015747,4.2249999
1,69.685036,8.4736843
1,66.535431,6.2857141
1,71.653542,81.25
1,71.259842,164.57143
1,68.110237,8.2051287
1,68.503937,6.5
1,69.291336,10
1,70.472443,8.7142859
1,67.716537,8.8392859
1,67.716537,5.2631578
1,70.866142,5.3846154
1,70.472443,6.5555553
1,67.322838,11.707317
1,69.685036,8.8571424
1,70.078743,11.333333
1,69.685036,7.75
1,72.440948,12.631579
1,66.141731,6.48
1,72.440948,5.75
1,69.685036,17.872341
1,72.047241,9
1,70.866142,4.5384617
1,74.015747,5.2234287
1,68.110237,6.375
1,68.110237,9
1,68.110237,6.025641
1,69.291336,14.8
1,68.503937,6.7105265
1,69.291336,6.2399998
1,68.897636,5.5555553
1,69.685036,9.4736843
1,67.716537,26.666666
1,67.716537,5.090909
1,68.897636,4.0512819
1,67.716537,8.9473686
1,69.685036,6.25
1,74.409447,12
1,71.259842,7.810811
1,70.078743,18
1,65.354332,2.3214285
1,69.291336,14.4
1,69.685036,8.1081085
1,70.078743,7.1089745
1,70.866142,12.972973
1,72.834648,5.8974357
1,63.385826,6.181818
1,69.685036,10.526316
1,68.110237,15.2
1,68.897636,3.9285715
1,71.259842,5.5999999
1,67.716537,7.2727275
1,64.173225,6.0999999
1,68.110237,7.1999998
1,71.259842,9.4736843
1,72.047241,3.9534883
1,67.322838,8.8800001
1,70.866142,22.736841
1,70.078743,8.75
1,72.047241,12.8
1,68.110237,6.8571429
1,67.322838,7.4499998
1,69.291336,12.5
1,67.716537,6.9473686
1,69.291336,7.0212765
1,69.291336,6.5789475
1,69.291336,5.2363634
1,66.929131,8.780488
1,69.685036,6.0700002
1,69.291336,9.4399996
1,70.866142,3.939394
1,69.291336,5.4584618
1,67.716537,10.355556
1,70.866142,5.0769229
1,72.047241,4.4444447
1,75.196854,3.9986665
1,66.141731,12.432432
1,65.748032,6
1,65.354332,4.7843137
1,66.929131,6.5454545
1,67.716537,7.4666667
1,70.866142,10.105263
1,68.897636,15.25
1,68.110237,5.5
1,72.440948,6.9230771
1,66.141731,3.8888888
1,68.897636,5.0769229
1,65.354332,10.810811
1,68.897636,5.3333335
1,69.291336,8
1,73.622047,8.1578951
1,66.929131,8.5714283
1,71.259842,11.666667
1,71.653542,6.1538463
1,71.653542,12.432432
1,72.834648,4.7619047
1,69.685036,8.8000002
1,70.472443,7.2585368
1,70.866142,17
1,72.047241,6.8292685
1,70.472443,8.5013332
1,68.897636,4.5
1,68.110237,19.200001
1,66.929131,5.4000001
1,65.748032,3.7659574
1,67.716537,7
1,66.141731,3.125
1,72.047241,160
1,69.685036,10.774667
1,74.803146,5.8000002
1,64.566933,18
1,69.291336,5.1904764
1,65.748032,4.3243241
1,73.228348,11.4
1,70.866142,12
1,68.110237,7.1351352
1,68.503937,5.6410255
1,74.015747,9.090909
1,70.472443,4.75
1,70.866142,12.8
1,75.984253,6.1714287
1,73.622047,4.5250001
1,68.503937,4.189189
1,70.866142,9
1,70.472443,4.2619047
1,69.291336,6.3829789
1,68.897636,33.333332
1,68.110237,18.222221
1,74.015747,9.1739998
1,69.291336,6.4102564
1,69.291336,7.1428571
1,68.897636,17.142857
1,71.259842,10.571428
1,69.291336,8.5
1,66.535431,7.8000002
1,64.566933,16.799999
1,71.653542,3.2727273
1,67.322838,9.7297297
1,71.259842,7
1,72.047241,5.5135136
1,68.503937,5.4545455
1,69.291336,6.4864864
1,70.078743,16
1,65.748032,5.9375
1,67.716537,90.909088
1,72.440948,8
1,64.566933,5.5384617
1,65.748032,3.8472223
1,68.110237,7.6666665
1,71.653542,5.8909092
1,71.653542,10
1,67.322838,128
1,66.929131,8.7837839
1,70.866142,9.4444447
1,72.047241,3.3333333
1,67.322838,6
1,68.897636,4.7619047
1,70.472443,9.4736843
1,61.023621,5.7142859
1,69.291336,9.778182
1,68.110237,11.368421
1,69.291336,5.4545455
1,67.716537,7.2972975
1,72.834648,11
1,65.748032,5.4473686
1,70.472443,8.75
1,69.291336,6.25
1,70.078743,5.8139534
1,66.929131,6.4499998
1,66.535431,6.1750002
1,68.897636,8
1,72.834648,6.25
1,68.503937,12
1,66.141731,9.1000004
1,73.622047,7.7777777
1,69.685036,10
1,66.141731,8.8571424
1,70.472443,14.666667
1,72.047241,9.4594593
1,71.259842,5.3846154
1,71.653542,3.1199999
1,70.866142,5.7081079
1,70.472443,5.7692308
1,69.291336,3.2727273
1,72.047241,8.1673851
1,67.322838,8
1,70.078743,5.5
1,64.960632,5
1,66.141731,5.6571426
1,69.685036,8.1081085
1,69.685036,10
1,66.535431,4.7368422
1,69.685036,5.1282053
1,69.685036,7.25
1,66.141731,8.5
1,67.716537,7.5
1,67.716537,7.5
1,72.047241,8.666667
1,66.535431,2.24
1,68.110237,8.8000002
1,68.897636,4.4210525
1,70.472443,4.8717947
1,64.173225,5.8809524
1,70.078743,7
1,66.929131,11.333333
1,68.503937,10.133333
1,68.503937,5.0444446
1,69.685036,97.297295
1,66.929131,8.1081085
1,71.653542,5.9259257
1,64.960632,5.1111112
1,27.165354,12
1,68.897636,12.162162
1,68.897636,9.0566034
1,69.291336,5
1,70.866142,5.7291665
1,69.291336,7.2972975
1,70.472443,18.222221
1,70.866142,5.0505052
1,68.503937,10.666667
1,72.047241,6
1,72.834648,6.4285712
1,67.322838,6.3157897
1,68.503937,5.5
1,70.472443,7.0270271
1,68.897636,4.5833335
1,69.291336,13.621622
